text,toxic
@user uma boa piranha*,1
"rt @user ah guria, larga mão de ser retardada e achar que todo mundo quer esse rato desnutrido que você chama de namorado, eu ein",1
o xingamento do dia é patife,0
@user esses fazem macaquinho... hehe! 😈,0
tandara jogou mt pqp,0
"que galera chata do caralho, reclamou desde o começo por causa das camisetas mas não foi atrás de fazer nada melhor.
zzz",0
"eu amo como sapatão é uma raça unida      
o pisão nos g4ys que é o dia todo se matando na internet",0
"Os eventos Inspiration, da #Comiss茫odeTecnologia da #CCBC, ser谩 lan莽ada no dia 27/08 e abordar谩 o panorama da tecnologia na neuroci锚ncia, fazendo rela莽茫o com as necessidades humanas. 1陋 convidada: Tamires Corr锚a, fundadora do Brain Technology. Inscreva-se: https://t.co/6Zk4NqZfWJ https://t.co/a6D77B2JvF",0
"@user 脡 Pod at茅 ser, mais a posi莽茫o dele, exige muito, e a idade tb n茫o colabora, s贸 da pra saber se foi uma boa depois q ele mostrar em campo, igual Ronaldo e Roberto fez",0
kkkkkkkkk toda vez que eu vejo e morro de rir toma no cu,0
"@user porra que irado. tá dando alergia não, brother?",0
putinha do fogo insaciável kkkkkkkkk pqp,1
"@user Ser bolsominion é vangloriar a estupidez e a irracionalidade. 

Bolsominion, você é um idiota. Completo idiota.

 Negacionismo, marxismo cultural e Terra plana? São coisas de idiota.",1
pode nem cair uma chuvinha que gramacho todo falta luz se fuder,1
o cu ta q nao passa nada,1
"qual impress茫o eu passo para voc锚s? 
1- gamer, nerd, t铆mido, risadinhas e cores past茅is. 
2- cigarros, 谩lcool, roupas escuras e personalidade forte. 
3- plantas, livros, ch谩, aspirante a artista e positividade. 
4- social, popular, muitos amigos, flerta muito.",0
"lavei meu cabelo pra tá com cheiro de cigarro no outro dia , pqp",0
"@user @user sai da铆, boiola",1
deixa as pessoas em paz arrombados do caralho,1
@user pqp e a gente tinha combinado de ir,0
minha avó é preconceituosa pra caralho inferno,1
@user phelps mandou um bj https://t.co/93myyd8mtf,0
excitou o teu rabo de viado psicopata escroto filho da puta me atacando enquanto eu cago sua merda de mané filho da puta   ?,1
"@user não importa o que ele fale, importa é que ele está fazendo a coisa certa.",0
atualmente apenas uma pessoa sabe de 90% das coisas da minha vida. é uma confiança mutua espero q dure pra um crl.,0
"Esse meu primo é foda falou p mãe dele que ta lá penha e ta aqui em São Paulo😂. Amei a visita desse puto que eu amo muuuuito, meu fechamento desde sempre!❤❤ @user https://t.co/9q2lbCZJm7",0
"Antes de virar a ""porra louca"" eu fui a namorada bobinha e fiel, que confiava cegamente e foi traída, por várias vezes, duramente. Que era romântica ao extremo, mas que as maiores provas de amor que recebeu foram só após muita merda feita como forma de remediação.+",0
pior dúvida,0
@user feia dms,1
ngm é obrigado a nd e ngm é capacho de ngm porra,0
"eu sinto muita vontade de ser loira de novo,  mas também sinto vontade de dar química no meu cabelo,  pqp",0
"Mano eu não tenho mais oq falar, cada dia da minha vida vai ser dedicado a erradicar isso aqui e todo mal dessa porra de mundo, QUE BOSTA",1
rt @user eu depois de pedir bandito tour no post dos meninos sabendo que eles provavelmente já silenciaram as palavras   https://t…,0
ja fez dupla penetração? — dedo conta? https://t.co/ukpxm1cd0l,1
@user @user que porra é essa aqui? kkkkkkkkkkkkkkkkkkkn anem,0
"sempre me boto pra baixo por causa de aparência e tal. Mas cara, eu sou legal pra caralho, ajudo todo mundo e smp tento deixar geral feliz msm que eu fique triste, evito varias brigas desnecessárias, perdoou todo mundo que vacila cmg, eu posso ser feia, mas sou maneira. https://t.co/KnBrL0ll0h",0
"tô tão estressada, pqp..",0
"@user ouráiti!
mas mesmo assim queremos outro pgr! 💚💛🙌",0
"hoje é aniversário da maravilhëusa da @user e eu quero desejar tudo de melhor no mundo pra esse mulherão da porra que merece pra caralho.
Te amo, bonita. Tenha una excelente dia.",0
aeeee caralho senta paulada nessas desgraca!!!!!!!!,1
"rt @user gente, a câmera da vivi é caríssima e popular na ásia, acho que também tem funções de celular https://t.co/wpd5v0mo5n",0
"acho que se eu agradecer bad habits de novo o danny vai me mandar um ""chega????""",0
mais uma amiga namorando... ok preciso de novos amigos,0
"bom tarde , que tesão da porra estou hj louco pra fuder um 😈 https://t.co/lfwffyn4wk",1
"@user pse grt, ridículo",0
"@user tanta uns pagode, vou tá assistindo por alguma live, afinal, vocês não vem na porto seguro ba fazer show",0
"mas tá aqui comigo, sou seu idiota favorito",0
rt @user e a cara de cu a gente esconde como? https://t.co/vrym6bhm5d,0
"@user Em área de milícia ainda.... os caras da milícia ainda nos deram maior encaradão de dentro do carro..... 

Sábado passei por mais esse livramento",0
não sei qual e a graça que esse cara tem nmrl msm !,0
pqp q porraaaaa brasil. vira esse crl,0
q essa bênção caia sobre mim,0
"odete, vc tem sua caixa de areia porra, não faz isso

sempre cagou na desgraça da caixa pra vir com essa agora",0
@user @user e foda-se a ancine!!! kkkk,1
@user kkkkk palhaço,0
parece ate eu e a maria do bairro 馃が馃拸,0
"@user Oh, o reino desunido gosta mais das terras americanas.
Vão muito de férias para lá.

Cá......cá, aqueles que nem no reino desunido poderiam adquirir casas como aqui.",0
rt @user @user kkkkkkkkkkkkkkkkk caralho ri mt disso ai,0
“flor do reino” na viagem medieval https://t.co/1kdmsgfejq https://t.co/jsgpztname,0
@user uma vez ouvi que quanto maior o pinto mais fácil de esconder pra baixo 🤷🏻‍♂️,1
meu rosto ta muito gordo e minha barriga só crescendo 😔,0
jimin de pau duro e mostrando pro jk eis o tweet  https://t.co/lp1qoiwv8y,1
canalha !!,0
"essa tarde da #encantofmta muuuuuito boa!
baixe nosso app na google play e leve a sua rádio favorita para qualquer lugar do mundo!",0
"@user @user @user não sei pq tô surpreendida com tamanha cara de pau também, torce p vascu kkkkkkkkkkkkkkkkkkkk 😭😭😭",0
@user @user @user Um indivíduo que não tem o respeito do próprio filho vai da lição de moral em quem? https://t.co/HF6fwJRTK6,0
"[3/8 13:27] Nicholas Ledo: Koeee brenditaa
[3/8 13:28] Nicholas Ledo: Manooo, eu perdi meu carro ontem 😂
[3/8 13:28] Nicholas Ledo: Não lembrava onde tinha parado

MANO EU SABIA QUE ISSO IA ACONTECER CARALHO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKI",0
"cara, sem drama, que clima desgraçado esse daqui 
prefiro o calor do rio sem nem pensar duas vezes 🥵",0
@user @user virei fã desse cara depois de ver as entrevistas dele,0
"rt @user desde quando o yudi participou daquela edição icônica da fazenda, eu desenvolvi afeição pelo menino https://t.co/fjayhcfxsv",0
pqp ficou incrivelmente bom isso ai caralho,0
@user manda essa porra aí pra mim que pedi e ninguém me mandou,1
@user @user @user @user @user que saudade da porra,0
você é  um exemplo meu garoto kkkk,0
vou chorar igual um desgraçada hj,0
yuehua e cube não cansam de tomar no cu puta que pariu empresas burras do caralho,1
prefeitura do es ter谩 que indenizar fam铆lia de menino que caiu de escorregador https://t.co/4k6azbfman,0
"@user Que triste notícia para a ciência brasileira, o Sr. como um cientista, que é, deveria aproveitar esse absurdo e se afastar desse governo, repleto de iletrados, que não respeitam sua classe... sai antes que fique sujo por essa imagem e volte a defender seus colegas cientistas...",0
ganhamo essa porra e só isso importa #voleinaglobo,0
tô passando um puta mal,0
brasil classificado porra,0
sempre existe alguém mais filha da puta que você 🤷🏽‍♀️,1
@user kkkkkkkkkk pqp mano,0
"@user @user Satan谩s caminha pela terra...

脡 aborto, drogas, pais e filhos que n茫o se respeitam, professores e alunos que n茫o se respeitam, valores morais que n茫o existem mais, o certo virou errado, o errado virou certo. 

Oremos pela salva莽茫o de nossas almas.",0
pergunta pô  https://t.co/pckbjbt20i,0
@user porra gabi compartilha a imagem com a genteeeew,0
"♪ acho uma pessoa muito simpática e fofa, muito bonita também. espero que se alimente bem.",0
"BRASIL

TEMOS QUE IR P/ AS RUAS MOSTRAR NOSSA INDIGNAÇÃO EXCLUSIVA P/ COM A SUPREMA CORTE

Unicamente contra esse antro desleal aos Patriotas

Eles querem biscoito? 

Porém ganharão é a população em massa nas ruas dizendo que repudiamos essa Corte Vergonhosa #NasRuasContraSTF",0
"até queria conversar, mas não vou chamar dnv mesmo",0
"caralho, n sei como ainda to de pé",0
"86% reprovam a ideia. É mais do que a igualmente enorme parcela dos brasileiros que reprovam a facilitação do acesso a armas. O majoritarismo do governo é retórico, sustenta seu populismo de extrema-direita, mas suas propostas não têm respaldo social. Polarização explica? https://t.co/pMeQJxPU3S",0
"55 anos é pouco para esquecer', diz mulher que foi torturada quando era criança pela ditadura militar https://t.co/cqfu4yf11k",0
"antes de eu falar q porra de passinho é esse, QUE MERDA DE ROUPA É ESSA Q ELA TA USANDO MEU? COMO Q VAI NO BANHEIRO COM ISSO?",1
ainda está gorda,1
@user @user olha só tem para todos os gostos https://t.co/c0udmmdwrq,0
"@user o que seria ""inteigência""",0
"qual a graca de ir no show onde um cara fica parado tocando violao, 300 shows se n batesse.. https://t.co/aoaxf8mgbu",0
porra cade o sol,0
"rodei, nunca mais mato aula nesse carai",1
fico puta com essas graças 😤,0
@user feia onde pietra???,0
@user pede a minha fdp.,0
nossa senhora eu soltei um pum fedido agora pqp kkkkkkkkk,1
"fico preocupada com a musica segredos do frejat pq o cara fala ""vou trata-la bem pra que ela não tenha medo qnd começar a conhecer os meus segredos"" caralho ou ele é um criminoso em fuga ou um sadomasoquista",0
kkkkkkk virei peixeiro nessa porra,0
"@user a filha mais amarela, doida e feliz que existe https://t.co/rjtmaxavpb",0
"@user @user @user colunista social com muito medo em 3, 2, 1.... https://t.co/pf5fcsdpd7",0
@user @user @user @user @user O cara cai acabar com a graça dos rivais em chamar São paulino de bambi,0
Médium de cura está claro em bom tom fez muitos crimes contra mulheres nesse tempo já estava desativado desacreditado em profundo abandono todos os trabalhos feitos caem o universo espiritual é onisciência pura ele já passou infelizmente perdas inteiras de existências no lixo... https://t.co/iZPLLGujnd,0
meu celular tá um cu pra mexer 😑,0
"rt @user que história é essa que a sm vai debutar um grupo novo e o taemin vai tá nele, ele precisa de férias caralho https://t.co/5dxc…",0
rt @user quem anda na dinis sabe q o senhor araújo tem algo em comum c o hugo strada kkkkk https://t.co/wbpccf78ro,0
@user puta mano sou mt fa dela,0
"minha mãe tá fazendo mocotó , pqp ta cheirando muito ..  que vontade de comer pena que não posso 😒",0
rt @user como que faz quando nenhum dos dois é flor que se cheira,0
@user @user fala barro preto!!!!!!!!!!!,1
"kurt cobain era a coisa mais linda do mundo, vai se fuder",0
"( #Extinção - com patrocínio de Stark Industries, temos o prazer de anunciar o primeiro evento beneficente do nosso grupo! Se tiver interesse de participar da festa, favorite este post.

+Infos nos comentários. https://t.co/tZefgDLJlI",0
rt @user @user sabe que to esperando né flor do meu jardim &lt;3,0
"@user parei de assistir l谩 pelos 25min por causa de uma cena q achei ridicula... e pelo q meu namorado falou dessa cena ai de explodirem o cara, s贸 piorou...",0
"porra hj eu n botei o pé na rua 
tédio é o nome",0
"[03/08/2019 13:39:02] Leandra Feia❤️❤️: se eu falar p tu com quem eu vou ficar tu vai brigar cmg ou algo do tipo???
 [03/08/2019 13:39:18] Gabrielli Lopes💖: Fala logo",0
"@user nossa nunca,na pinça pra mim é bem mais de boa,esse ngc além de dar aflição dói pá porra",0
rt @user @user olha tu https://t.co/xagwnc618m,0
"@user @user j谩 passou sua vergonha hoje, lambe-botas de petralha, j谩 pode ir dormir!馃ぃ馃ぃ馃ぃ馃ぃ馃ぃ",0
O primeiro dia de #LollaChicago foi mais ou menos assim. E de pensar que eles ainda tem três dias de festival pra curtir. Como fica a nossa ansiedade? https://t.co/GGBmHQe3SI,0
"não falei com djonga mas dei um salve no léo gordo 

bicho brabo demais!",0
se eu vi isso vcs tbm vão ver,0
rt @user eu sou muito o cachorrinho pqp ajsjskajjsajja https://t.co/9ojiuxxeay,1
boa pessoa é o meu cu,0
@user meteram a mão no nosso brasileiro pegue o jogo contra o guarani em campinas,0
@user que horror mano que ridículo,0
"ta um frio fudido la fora, vou ter que escolher outra roupa pro chá de bebê da annalu ❤😫",0
@user @user vsf garota tóxica kkkkkkkkkkkkk,1
"gente, como assim? eu admirava ele...",0
e eu que comprei um coturno preto e quando chegou na verdade era quase uma bota dessas de cowboy kfkskak pqp vou ter que usar essa merda agr,0
"Alisson e nome de viado kkkkk — Viado deve ser seu pai que nao comeu sua mae direito e veio uma merda igual a vc, fdp https://t.co/x8WBpH5IdU",1
rt @user que porra é essa kkkkkkkkkkkkkkkk https://t.co/jtuwfbs9lp,0
"e mano ela compartilhou o vídeo daquela deputada de direita retardada dizendo q MASCULINIDADE NÃO é tóxica.... serio, nao tem como defender uma pessoa assim, vai viver p agradar macho NA PITAQUEPARIU https://t.co/1d8QjxINSk",1
"galera descendo o pau em richard lajakajakakakakaka
23:59 super fã
00:00 seu fascista",0
rt @user a pessoa não tem noção que palavras machucam tadinha,0
rt @user gesseiro avenida paulista sp https://t.co/3laxgbtewp via @user,0
"os poetas odeiam o ódio e fazem guerra à guerra.

tema: poeta
[pablo neruda]",0
rt @user quando vc não cuida da vida dos outros vc é mais feliz...,0
O Inter @user e a torcida antifascista do Inter n茫o podem permitir que covardes manchem o nome do clube com atitude violenta contra uma mulher e uma crian莽a. Precisam pelo menos se posicionar CONTRA o radicalismo!,0
"@user em capim não costumam pôr agrotóxicos.
bom apetite!",0
@user me da sua cor? afffff q linda do caralho meu,0
"@user Eu falo sempre, se nosso presidente @user  e @user  nao tomarem providencias urgentes. INTERVIR, vai “foder” vai “feder” e vamos ver esse ladroes comunistas novamente nos roubando e doutrinando os fracos, PRESIDENTE INTERVENÇÃO no STF URGENTE",1
"rt @user 36 graussss hoje e final de semana de chuva, motivo da minha indignação",0
vagabundo morde a cara qnd vê nós na maior paz,0
@user @user e filho maconheiro,0
rt @user 3 da manhã e eu só queria tá enchendo o cu de cachaça,1
"eu escrevo as coisas r谩pido a铆 quando aperto pra postar percebo que errei tal palavra, arfs s贸 deixo pregui莽a",0
@user siiiim kkkkkk ainda assim é divertido pra caralho,0
"alguém avisa os filhos de militares que ninguém tá nem aí se eles não têm laços pelos lugares onde moraram, esse texto só mostra sua “”realidade”” q pouquíssimos tem e jogam na cara. NINGUÉM SE IMPORTA COM SUAS AMIZADES
texto egoísta do caralho mas nada novo sob o sol. https://t.co/bdGe2sBgye",0
fala m sumiu,0
"Por mais promessas assim, ganha o Flamengo e o mundo se torna um lugar melhor. Com certeza essas crian莽as nunca ir茫o esquecer esse dia. 
@user  vc foi t茫o gigante quanto o time que voc锚 torce",0
"rt @user - vc é mineiro?
- sou
- então fala ""não concordo""
- uai ai não https://t.co/fz7fckczk2",0
tomar no cu ninguém quer,1
@user ma 茅 casa de italiano mama mia rs,0
"@user kkkkkkporra tomara que o diego alves veja isso e me d锚 um iphone, pq fiquei fudido",0
"@user Era engraçado eu convencendo as pessoas ""não mas vc precisa entender o que tá oculto nesse filme, o sentimento, a mensagem, o poder nas cenas, o sofrimento"" mano pqp KKKKKKKK",0
não enche saco carai https://t.co/1skoyiqrqh,0
"uma suprema corte que mais parece um circo mambembe , com palhaço decaídos e sem graça e o pior de tudo, bandidos. #stfvergonhanacional",1
Se até um bicho como o @user é assediado não me venham dizer que a culpa é nossa por estarmos bebedas ou sozinhas ou o caralho que os foda,0
"A Luna é a mulher mais linda do mundo, pqp meu coração acelerou. Olha o olhar vibrante dela ppr performar com seu gp novamente. SM EU TE ODEIO",0
"@user ""agora vai"" é uma frase amaldiçoada
zicou, carai",0
rt @user mara típica bolsomonion dizendo que a mamata acabou #fofocalizandonosbt https://t.co/eyafldv4j7,0
"aí acho que o lance do gato vai rolar, puta que pariu",0
"sdds desse dia, da loucura que foi, até da quantidade de horas que ficamos na porta daquele hotel eu sinto falta.",0
aí q nojo desses tipo de pessoa,0
"Com patroc铆nio da @user quem foi o destaque da partida que garantiu o Tim茫o nas quartas de final da @user 

#S贸Love
#VaiCorinthians",0
aaa mano todo dia isso,0
tem umas 3 meninas na minha sala q parece atriz pornô. pqp kkk,1
📸 ainda sobre ontem. @user deck carioca 💥 https://t.co/eumbvssnzp,0
rt @user quem tem tem quem não tem nao força cara feia que é fome😉 https://t.co/1jkwq9inim,0
mano vtnc eu te amo,0
"é a rodada mais feliz da vida, escalo vascaíno p caralho no cartola e não é clubismo",0
@user porra vcs tem que ver essa grt comendo rapa,0
Ribeiro certeza que quem ta mandando essas perguntas é teu próprio ex se fosse tu nem respondia mais — eu tava pensando o mesmo lkkkkkkkkkkkk https://t.co/lLqzPFhUz5,0
@user @user @user @user @user @user @user @user @user Apenas meu cu é meu Sharingan aqui senhora,1
"rt @user @user meninaaa que ódio, filha da amiga de uma prima minha, são uns capeta tinham que cair na mão dos cara em uma fa…",0
em uma luta épica entre viúva negra e sonya blade quem ganha?,0
parece um pouco mais lúcido que os outros.👍👍,0
@user minha dm tá aberta pra vc mandar foto/vídeo dele sempre blz,0
"No ônibus, olho pela janela e vejo uma mulher dirigindo e o carona com a mão no meio do vestido dela! Caraca! Deve ter sido o celular que caiu.",0
rt @user aaaaaeeee porra @user nossoo,0
"Fundação Roberto Marinho recebeu R$ 214 mi sem licitação, diz Crivella.

Contratos foram assinados na gestão anterior para que fundação prestasse consultoria, incluindo em obras como a do Museu do Amanhã.

Acabou a mamata Globo lixo!

🔄Compartilhem 
@user
🇧🇷💛💚 https://t.co/10rQGkebg5",0
todo dia uma pessoa diferente perguntando como lavo meu cu,1
arrumando a casa ao som da #conexaotuita,0
mês mal começou e eu já chorei a cota inteira,0
porra por qie ninguem avisou que esse vloguezinho do stsrshipz iam ser asdim,0
@user @user puta que pariu,0
@user @user @user @user @user @user @user @user @user devia estar no lixo,0
"@user @user vender onde da lucro onde da preju铆zo ,faz o que ? fica com governo?",0
rt @user puta merda já começa assim??? https://t.co/fkk9jipwuo,0
quando me perguntam pq eu gosto de uma pretinha https://t.co/m4drrpsuxy,0
"vsf, eu sempre sou excluída",0
@user @user mlk desgraçado kkkkkkkkkkk,0
a vai toma no cu essa gente é chata pra carlho,1
literalmente cercada de mulher bonita pqp obrigada jc,0
@user caralho duzentos maluco??? me da aí então,0
"RESPONDE SEM MEDO

1- sinceridade
2- m
3- não
4- nem
5- p
6- sim. muito
7- não sei
8- num tem
9- d
10- não
11- depende
12- algumas coisas
13- aham 
14- um dia kkkk 
15- os dois
16- sim
17- sim
18- nunca!!!
19- depende da situ
20- nammm

FAV QUE EU TE MANDO",0
@user est谩 chegando https://t.co/gf84h07bke,0
"rt @user se for namorar pra isso, termina porra https://t.co/ux6zu5dyjl",1
"nao existe jogo mais filha da puta doq free fire, puta que pariu",0
eu sinceramente não sei oq vai acontecer nessa oficina até o final do trimestre kkkkkkkkkkkk,0
eu trato igual p pessoa se foder msm,0
caralho tá demorando dms pro meu cachorro sair do pet shop,0
"[3/8 13:30] larissa: e meu pau
[3/8 13:30] lais: kkkkkk
[3/8 13:30] larissa: vai trabalhar?
[3/8 13:30] lais: o pau 茅 teu",0
@user ela fez xixi qnd cheguei hj a coitada ficou muito tempo só,0
"@user https://t.co/4tchgwtcv1
entra no link e da rt e fav, meta de 7k de rt e 2k de fav.
ajuda ele amigos!!!🙏",0
@user deus me livre,0
dá pra ser mais burro que esse governo do @user com @user @user e cia? num dá.,1
"@user Eu só não entendo como esse povo esperava algo bom desse governo. Um povo que nunca fez nada pelo povo, que está a anos no poder. Do nada ia resolver os problemas dos brasileiros como?",0
"max d 15 graus hj e meu deus tá 14 ainda
mínima de 3 cara pqp como q trabalha nesse frio",1
"Quando eu fazia o ensino fundamental tinha um amor platônico em um garoto que não me queria aí agora tá dando em cima de mim no Instagram KKKKKKKK “ AGORA Q EU CRESCI VOCÊ QUER ME NAMORAR” 
 Sai .",0
@user melhor economista que existe,0
"Odeio quem usa o Tinder como publicidade pro Instagram deles, tomar no cu, dá o match, fala mal do chat do Tinder então pede pra seguir no Insta e nunca mais chama, enfia o follow no cu meu anjo https://t.co/rB6T1Nqy0L",1
@user desconfortavel e feio msm,0
fdp é curintianooo,1
"rt @user sexta feira galera bebam agua e comam frutas haha e nada de falar com ex em 😹👌

♻12,5k ❤37,3k",0
@user teu cu,0
pra nois rachar e fazer um churras ninguém me intima né seus caraio,1
"“se vc pintar o seu cabelo d rosa vai ficar parecendo uma vaca”
~rodrigues, mylena.

@user",1
"rivais: cadê a copa do brasil? não ganha nada há anos 

eu: cê tem o daniel alves no seu time? Não? então sai de cabeça baixa vai https://t.co/oBxGqNfBXu",0
"meu que loucura esse setor eu tô muito nervosa, espero não fazer cagada",0
Tá de piada né ganso cuzao só reclama ( Valdivia morto e melhor que ele)  Wellington nem morto ( marrony e bem melhor ) Anderson Martins pau no cu ( castan e melhor que ele até machucado ) Muriel tá de sacanagem né entre os 4 grandes do rio ele fica em 5 colocado pq tem o cesar,1
"@user Lidi, vi a notícia que nessa seleção não deu... Saiba que você tem meu apoio se quiser tentar mais uma vez, eu vejo como você é competente e você não precisa de uma seleção pra te dizer isso

Espero que você consiga realizar seu objetivo, abraços!!!",0
alguém tem aquele vídeo de chansoo brincando com aquele negócio verde e o negócio verde vira um pau?,0
rt @user por isso sai https://t.co/g3tc0mei2n,0
rt @user puta merdaaa boa demaisss #voleinaglobo,0
carai não sei qual foto postar,0
@user @user @user pau gostoso,1
"rt @user melhor maneira de descrever essa porcaria.

#stfvergonhanacional",1
"Levando em consideração que modric e kroos tão em má fase a mais de 1 ano, esse fdp chega pra ser titular, destruiu junto com o De Jong o time do Real na Champions",0
"@user Pessoal da bancada FOX vcs de fato são mto. Dois os mesmos...minha opinião...também descansados alguns para esse confronto com o Bahia...forte abraço a todos...

Obs: Benja...vc é mto doido...tamo junto!",0
é selva nego,0
@user @user @user @user @user @user @user @user @user @user AE PORRA,0
"rt @user - amor ta com ciúmes ??
- não 
- então me da um beijo
- sai de perto de mim porra!! https://t.co/cn8c2kvdma",0
@user que pergunta 😂,0
"eu to puto, pq não era nem p ter sido preso",0
@user @user a culpa foi que tu é mestre lixo que joga no na e nao desliga o vpn cuzao,1
deus tira de mim essa vontade de furar o umbigo por favor,0
"@user @user @user miga, o moses 茅 alinhadinho perto desse hahahah",0
"rt @user depois eu que sou a errada da hist贸ria, jogo logo os print 馃が https://t.co/ihsi0fdkjh",0
"Mano eu fico muito triste com aquilo que tá acontecendo com o kamaitachi

Tem falso crente com ameaça de morte pra cima dele

Isso é ridículo",0
vou chutar o balde com a porra toda,1
@user então vai toma no cu,1
@user vaza algo hoje de peso. tipo algo sobre a fakeada.,0
@user bugatti doidao kkkkk vai entregar gaz fdp馃ぃ馃ぃ馃ぃ馃挄,0
"@user cacete,tu é muito linda aa",0
caralho. caralho. ❤️,0
@user @user @user kkkkkk pqp anna clara,0
homem é tudo inútil 0 paciência,0
"rt @user festa da glória sem frio nem tem graça, mas chuva não rola",0
"@user Contra FATOS não há argumentos:

7 meses de governo

não liberou rinha de galo
não conseguiu separar o sul do resto do Brasil
não anexou a guiana francêsa
perdeu a bahia no truco pros soviéticos
e mato grosso pros alemães
maior indice de kPoppers dos ultimos anos. 🇧🇷👍",0
@user quem vai interpretar o queiroz?,0
"co茅 vagabundo, suavidade?. 
to correndo aqui rapidinho pra te dizer que voc锚 茅 foda demais, e eu j谩 te considero pra caralho t谩 doido.tu merece o mundo men贸, pode ter certeza que vou jogar ele mo seu colo se for preciso, vou correr contigo sempre que precisar, jae? te adoro. https://t.co/xnicpWCSpY",0
"@user Vc é um gênio tenta a carreira da magistratura, condenado em 3 instâncias sem provas, e vc acha que não tem provas, vc é um gênio. srsrsrssr
#STFVergonhaNacional",0
eu nem pensei antes de mandar pqp burra mesmo ne veikkkkkkkkk,0
"Xangô: justiça divina seja feita em retribuição aos que espalham palavras de amor, respeito, bondade, esperança, luta força encantamento paz
https://t.co/Dp1FVxXB03",0
@user caralho q deusa,0
"muito gato mesmo, puta q pariuuuuuu",0
"rt @user privilegiados são os meninos que podem passar a mão pelo peitoral do namjoon pqp queria tanto 

https://t.co/f9p6awqxq3",0
"@user aaa sim, mas eu falo burro pelo jhonatan pq isso pode dar problema pra ele pq o acordo foi não expor a madah de nenhum jeito",0
@user @user ele era dj e tocava pra caralho. ainda bem q ele deixou outras sobras de música antes de suicidar,0
joao viaja pro prata p sair com os amigos dele mas n pode ficar em udia p gnt sair,0
@user sai daí kbção .😂😂😂😂,0
"essa terceira camisa do flamengo não é feia, mas também não é bonita. sei lá, é algo sem carisma.",0
"que porra é essa, vó??????",0
"gente quando vocês me verem ,me dê uma florzinha por favor! pode ser catada do chão mesmo eu não ligo ♡",0
"@user Isso mesmo. Chamem negros de neguim,  mandem todos tomar no cu, digam que só tem puta, e não esqueçam de falar das mocreias. Ah e tem que chamar todo mundo de analfabeto funcional com toxoplasmose.  A não ser os que acreditam em terra plana e pezao.",1
@user @user tá igual o prefeito do rio de janeiro,0
pqp nesses nego divulgando bar do rosa como baile,0
"@user @user Não é oq a maioria percebe, eu já vi elas mudarem detalhes minúsculos, a questão inteira é originalidade enquanto elas seguem uma coreografia, se for ver em outros grupos, vc consegue perceber essa essencial, essa originalidade até em algo coreografado",0
fé em deus e nada no mundo vai nós parar 🙏🙏🙏 https://t.co/8ziiqxjqss,0
"quanto + o tempo passa, menos conteúdo é construído, porque qualquer merda é considerada ""de boa qualidade"", por isso só tem gente mongoloide ultimamente, bando de retardados",1
seleção feminina  de vôlei jogou para caralho,0
"Memória sexual é um parada bizarra.. tu tá fazendo um bagulho nada a ver, do nada... PÁ!! Lembrou..... fudeu — lembrei do tosa feio que eu avoei ai fudeu https://t.co/FgLNGDt3kh",0
"é cada analise imbecil q me aparece, a onu deve estar muito desocupada...",1
@user ruim é ouvir funk de são paulo seu viado,1
pau no meu cuuuuuuu https://t.co/hvovaetvqq,1
o q o seu amigo exige caralho,0
e ainda tem gente falando que o daniel alves foi a melhor contrata莽茫o do futebol brasileiro dos 煤ltimos anos https://t.co/nrkxiost9i,0
Eu quero agradecer a Deus por esse momento! Depois de meses consegui colocar meus e-mails em ordem e resolver várias pendências. SENHOR EU SEI Q TU ME SONDAS,0
é horrível se sentir culpado por gostar de algo q vc teoricamente deveria se incomodar ou n gostar,0
eu fico puta com abandona de animal pqp,0
"o pessoal ta perdendo a noção do ridículo, respeitem o relacionamento das pessoas porra!! independente se vc ja teve uma história c a pessoa, nao te da o direito de atrapalhar o relacionamento atual, pqp maturidade -10.",0
assim que mamãe for embora vou fazer o que toda garota triste gosta: encher o cu de remédio e dormir a semana inteira como uma boa menina,0
@user finalmente.,0
"a gente se conheceu no IFPE e ela ficava me observando (qnd eu percebi achei muito estranho doida vai me matar) até que começamos a conversar e marcamos de sair e

dois anos e 5 meses depois

cá estamos https://t.co/l8uHB1ne13",0
queria ser um macaco pra escalar este homem árvore. https://t.co/juqctg23ko,0
@user o dia deste imbecil chegará!!!!!,0
vi um video do bill skarsgard q meu deus q homem absurdo subiu um fogo aqui q puta merda,0
o carinha que tá trabalhando em casa viu eu almoçando e falou “cara de patricinha com estômago de leão” me senti ofendida,0
agora que eu vi que o jaemin enfiou uma arma no cu do renjun meu pai amado kkkkjkjkkkkkkkkkkkkk https://t.co/peuplbccfs,1
"tá um sol pra cada um lá fora, um calor desgraçado e vcs reclamando daquele frio gostoso",0
@user @user provar... kkkkkkkkkk. quem é esse cara? kkkk,0
rt @user rid铆cula kk https://t.co/sgxor62ovy,1
tudo na vida tem limite porra,0
tinha q apanhar mais esse filho da puta,1
Será que teremos algum comentário? @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user,0
se esses dois não forem titulares eu vou ficar puto haushsashaush,0
"@user completamente errada, meu deeeeeus. Praticamente disse que ele é o errado da história, que tem que ser humilhado e hostilizado por ser ministro.

M E U  D E E E E E U S S",0
